Country,Year,Access to Electricity(%),Food Production Index,Population Density,Unemployed Labour(%),"Road Accident Mortality(per 100,000 people)",Electric power consumption(kWh/Capita),GDP Deflator,GDP/Capita($),Literacy Rate Adult,Immunization(Measles %),Immunization(DPT %),Life Expectancy at Birth,Total greenhouse gas emissions (kt of CO2 equivalent),Rural Population(%)
Least developed countries: UN classification,2011,34.33898312,9.249335927,42.03837001,4.498998442,24.25320368,177.4754181,9.430270472,908.3956405,56.76771164,77.12740765,77.89951614,61.96741724,1441370,70.02322025
Least developed countries: UN classification,2012,38.36541717,0.207832094,43.03975361,4.514994168,24.08330215,187.2137436,5.858637016,934.6189925,57.50632095,76.05788783,77.37399807,62.5153219,1497210,69.52231767
Least developed countries: UN classification,2013,38.54480606,0.217589321,44.06702578,4.528040317,24.08453612,200.8524757,4.353712856,999.8769237,58.87498856,75.28671166,76.02804931,63.03046034,1553150,69.01924866
Least developed countries: UN classification,2014,39.19425951,0.224146917,45.11893586,4.481647731,24.33325594,211.9884884,3.733975504,1054.990756,59.62564087,74.89735305,77.46398405,63.50903191,1607010,68.51128723
Libya,2000,99.8,85.35,3.045053253,19.19,20.6,2221.768893,13.30692472,7142.771786,86.09999847,93,94,70.852,111300,23.613
Libya,2001,97.11643982,83.61,3.093563659,19.16,21.1,2255.638131,7.184917534,6266.489821,86.09999847,93,94,71.038,115370,23.498
Libya,2002,95.42716217,89.64,3.143490344,19.23,21.5,2772.144477,27.24724117,3703.042952,86.09999847,91,93,71.244,120150,23.371
Libya,2003,93.72841644,91.14,3.194326358,19.23,21.1,2947.756846,14.36260188,4673.145576,86.09999847,96,95,71.466,123420,23.232
Libya,2004,92.01903534,88.54,3.245258988,19.14,21.2,3106.216057,22.60535308,5800.588826,86.09999847,99,97,71.693,127320,23.081
Libya,2005,90.29798889,91.41,3.295528945,19.02,21.1,3427.887521,28.56853571,8163.00937,86.09999847,97,98,71.902,133590,22.92
Libya,2006,88.56781006,92.29,3.345689214,18.8,21.3,3792.335287,9.46070039,9336.353498,86.09999847,98,98,72.063,134750,22.747
Libya,2007,86.83457947,96.4,3.395652273,18.6,21.2,3792.771825,11.02016968,11300.19323,86.09999847,98,98,72.155,132520,22.563
Libya,2008,85.10453796,95.45,3.44336588,18.51,21.1,3156.431865,21.82955491,14382.59529,86.09999847,98,98,72.174,138420,22.368
Libya,2009,83.38391876,98.83,3.486131034,18.95,21.9,3142.328146,-25.31279599,10275.26154,86.09999847,98,98,72.129,141570,22.163
Libya,2010,81.67895508,103.11,3.522322312,19.03,22,3361.748865,14.16106783,12064.77291,86.09999847,98,98,72.044,145810,21.948
Libya,2011,79.99588013,104.53,3.550608682,19.02,26.2,2839.083797,18.25071664,5554.180053,86.09999847,98,98,71.956,115160,21.723
Libya,2012,78.3392334,106.38,3.572383123,19.03,22.3,2241.259636,8.980670119,13025.27932,86.09999847,98,98,71.901,117930,21.488
Libya,2013,76.70668793,105.72,3.592046785,19.05,23,2320.599334,-6.66792158,10363.80425,86.09999847,96,96,71.907,109150,21.244
Libya,2014,75.09424591,98.22,3.615739909,18.94,23.6,1811.054601,-17.30902884,6466.908237,86.09999847,93,94,71.981,102270,20.991
Lithuania,2000,100,80.75,55.83178047,15.93,22.8,2516.905098,1.298538346,3293.229979,99.64575195,97,94,72.0195122,19620,33.014
Lithuania,2001,100,69.27,55.373612,16.84,22,2695.906268,-0.321810601,3525.793632,99.64575195,97,95,71.65853659,20060,33.081
Lithuania,2002,100,75.62,54.93087109,13.01,22.7,2848.913483,0.318656608,4141.592702,99.64575195,98,95,71.76097561,20420,33.172
Lithuania,2003,100,76.85,54.48648692,12.88,23.5,3087.655148,-0.813494503,5499.428989,99.64575195,98,94,72.06097561,20600,33.263
Lithuania,2004,100,76.58,53.87803127,10.68,23.6,3196.849344,2.68179721,6700.327192,99.64575195,98,94,71.96097561,21580,33.354
Lithuania,2005,100,78.24,53.00778558,8.33,25.6,3187.03108,6.885108591,7854.765279,99.64575195,97,94,71.25365854,22720,33.365
Lithuania,2006,100,66.55,52.1682993,5.78,26.7,3353.304327,6.735585152,9230.707981,99.64575195,97,94,71.05609756,22850,33.294
Lithuania,2007,100,78.67,51.55223357,4.25,26.6,3564.206785,8.554585619,12285.44705,99.64575195,97,95,70.9,23850,33.223
Lithuania,2008,100,80.11,51.02881532,5.83,18.3,3733.626495,9.709108572,14944.99665,99.64575195,97,96,71.81219512,23280,33.152
Lithuania,2009,100,81.75,50.46535301,13.79,13.6,3622.290317,-3.296038774,11820.77616,99.64575195,96,98,72.91463415,19710,33.158
Lithuania,2010,100,72.61,49.4181412,17.81,12.1,3470.78503,2.53348366,11987.50841,99.64575195,96,95,73.26829268,20520,33.243
Lithuania,2011,100,79.3,48.31533012,15.39,11.8,3529.918778,5.349952298,14376.94786,99.81559753,94,92,73.56341463,19980,33.259
Lithuania,2012,100,91.86,47.67165013,13.37,12.9,3607.703798,2.734253494,14367.70942,99.81559753,93,93,73.86341463,19900,33.136
Lithuania,2013,100,87.76,47.19088951,11.77,9.7,3663.671197,1.281332227,15729.65247,99.81559753,93,93,73.91463415,19000,33.014
Lithuania,2014,100,95.06,46.80553871,10.7,11.2,3821.14517,0.833592064,16551.0182,99.81559753,93,93,74.51707317,18550,32.892
Low & middle income,2000,73.87247802,0.696855307,53.39135521,5.598180628,20.10266949,960.9938974,7.671821455,1176.516152,77.31916046,70.27854486,70.67007246,65.3754761,16936130,59.94440248
Low & middle income,2001,73.31322691,0.748918702,54.15722878,5.687990797,20.26106489,981.6636224,5.722740612,1170.224963,77.71520233,71.03304571,71.31897556,65.65898071,17351810,59.42323974
Low & middle income,2002,74.85872724,0.778303398,54.91893428,5.855526835,20.43849829,1024.877636,4.231091814,1183.928673,78.17275238,70.36306409,70.85469311,65.94652428,17929820,58.85403778
Low & middle income,2003,75.65009859,0.836606475,55.68096734,5.932579741,20.23969437,1097.30901,5.487429138,1316.175003,78.82447815,72.00995517,72.50102809,66.24518342,18987150,58.2769853
Low & middle income,2004,75.85613645,0.834741091,56.36759718,5.768151179,20.07136591,1172.013134,7.283033407,1541.37774,79.3366394,74.00933452,74.60939576,66.5682183,20161830,57.69614292
Low & middle income,2005,75.90751619,0.862133503,57.13334538,5.710497468,20.24199756,1239.584487,7.085416129,1811.463733,79.26995087,75.53296065,75.47528996,66.88494924,21243460,57.11104782
Low & middle income,2006,77.26781958,0.876514023,57.90257158,5.467398043,20.24452901,1336.31581,7.874117327,2123.38759,79.54496002,77.35457754,76.81978306,67.24626158,22374440,56.53529261
Low & middle income,2007,78.39340229,0.868924248,58.67041036,5.296063706,20.27330484,1432.088773,7.036661075,2596.472848,79.91947174,78.03472913,77.01527496,67.60655053,23491830,55.97100642
Low & middle income,2008,78.58719967,0.884610337,59.44694935,5.258802021,20.11739232,1472.189045,9.855152011,3068.733348,80.50469971,79.71475952,79.88346793,67.95757759,24188260,55.39215492
Low & middle income,2009,79.22357847,0.897859478,60.23230161,5.566298243,19.92578025,1504.060028,3.161596481,2954.999721,80.87705994,82.51373174,81.98634985,68.33048552,24664510,54.81207406
Low & middle income,2010,79.93165376,0.868145078,61.02195167,5.396150468,19.91779811,1631.600067,6.139759838,3538.067334,81.40622711,83.34164995,82.400521,68.6806223,26122260,54.23041775
Low & middle income,2011,78.53522084,0.923580837,61.82000882,5.307729367,19.92760173,1744.57307,8.060755175,4144.438305,81.6724472,83.92458733,83.73894133,69.0414792,27474750,53.67369554
Low & middle income,2012,81.70431405,0.230214432,62.62427766,5.296202008,19.67834764,1798.800929,5.027837569,4358.138747,82.20670319,83.48152155,83.62987992,69.37753829,28164440,53.12651654
Low & middle income,2013,82.0618075,0.235070512,63.44028176,5.298399111,19.22091131,1879.687233,3.576696347,4565.17599,82.45152283,83.49997542,83.09918345,69.70552698,28784830,52.57981721
Low & middle income,2014,82.69737948,0.241679247,64.26306502,5.261978189,18.82059965,1929.91194,3.15648844,4660.548829,82.93345642,83.53044592,83.52115138,70.00298999,29139510,52.03173387
Lower middle income,2000,62.7341424,0.25542941,95.80982798,5.713624996,17.84828144,459.7533211,6.325902485,612.6646325,64.11306763,64.69095027,65.89866995,62.61528962,5384390,66.29460675
Lower middle income,2001,61.08555427,0.236721441,97.48697476,5.688523157,17.98283031,467.6098038,6.742151312,615.6781649,64.61197662,65.45983955,66.40819054,62.93888156,5484590,65.94542549
Lower middle income,2002,64.33714599,0.267128048,99.16536989,5.735660873,18.11679592,483.8527288,4.46500999,648.5027178,65.44853973,64.80912602,65.70867537,63.27782923,5600490,65.55097401
Lower middle income,2003,65.75712369,0.258380526,100.8456944,5.691789476,18.05439219,506.3358079,5.513383292,732.6005767,66.3755722,67.37704462,68.16210264,63.6206849,5789890,65.1489091
Lower middle income,2004,66.24794394,0.2708125,102.5357772,5.583436331,18.0350337,532.563409,6.668803491,835.0621169,67.12634277,70.04636385,70.41274927,63.97669367,5964770,64.74214649
Lower middle income,2005,67.40539838,0.27079527,104.2249627,5.596057288,18.30940246,553.7955574,6.301171359,955.2579703,66.75080872,72.0258666,70.80669555,64.34408993,6146240,64.32953669
Lower middle income,2006,69.10034026,0.285695209,105.9215748,5.32482147,18.354546,585.8782371,8.484943096,1115.995981,67.54707336,72.76928359,71.3537251,64.73197103,6379980,63.91507505
Lower middle income,2007,69.92461358,0.274209059,107.6279254,5.221878231,18.34572908,612.5824165,7.022074624,1350.95694,67.3390274,73.14575024,70.82988446,65.13225968,6685230,63.49706486
Lower middle income,2008,71.75739877,0.287586551,109.3453234,5.063411259,18.40769608,625.6725313,10.53290955,1503.931528,68.59632111,74.96114862,74.8247674,65.53706318,6839860,63.07287431
Lower middle income,2009,73.5044049,0.280834735,111.0722985,5.225262703,18.32403873,645.3790888,3.529174432,1504.962194,69.28161621,78.50072168,77.40612192,65.95707682,6990650,62.64247084
Lower middle income,2010,74.06200487,0.271388866,112.8204099,5.145084779,18.42429886,688.542862,7.961086007,1801.825852,70.50018311,79.56467908,78.31690832,66.37215852,7234560,62.20529541
Lower middle income,2011,71.59056833,0.282439097,114.5753388,5.134028064,18.14292118,728.2090605,8.783374184,2020.207967,70.71012115,80.2745184,80.09970054,66.76630503,7514210,61.76658136
Lower middle income,2012,77.21604421,0.300060049,116.3231786,5.119218408,17.90393187,754.0593147,7.111388258,2087.322877,71.58627319,79.99613202,80.3806615,67.13620535,7719030,61.32371934
Lower middle income,2013,77.89186538,0.301352885,118.0848031,5.144513464,17.56104095,782.4091671,4.363560307,2093.378612,72.10707092,80.97298037,80.28408774,67.48671794,7844500,60.87492908
Lower middle income,2014,79.23165082,0.314017696,119.8563916,5.086743429,17.15066803,811.2594953,3.909362202,2145.495731,72.8635788,81.29653941,81.0136823,67.81150661,8134560,60.42038652
Malta,2000,100,118.8,1219.021875,6.32,4.6,4311.858637,-9.380155258,10432.32812,92.36309052,74,94,78.34878049,2410,7.632
Malta,2001,100,117.62,1228.2125,7.11,4.8,4292.315051,4.416525465,10402.23337,92.36309052,70,95,78.84390244,2780,7.359
Malta,2002,100,116.24,1237.403125,6.9,4,4500.3523,2.725743499,11289.88984,92.36309052,65,95,78.73902439,2620,7.095
Malta,2003,100,114.28,1245.56875,7.49,4.5,4872.272205,1.87158184,13669.49712,92.36309052,90,94,78.54634146,2920,6.84
Malta,2004,100,111.66,1253.9625,7.32,3.5,4797.292583,2.113174818,15197.05671,92.36309052,94,89,79.25365854,2920,6.593
Malta,2005,100,107.45,1261.98125,6.92,4.2,4912.90976,1.9374781,15888.17232,92.36309052,86,92,79.3,2970,6.355
Malta,2006,100,113.67,1266.5875,6.8,2.5,4897.510042,2.160124957,16723.88418,92.36309052,94,85,79.43902439,3050,6.216
Malta,2007,100,108.75,1271.0125,6.47,3.9,4873.083467,2.284001473,19485.87119,92.36309052,79,74,79.79268293,3140,6.143
Malta,2008,100,116.92,1279.309375,5.98,4.3,4836.593963,3.23008819,22205.35681,92.36309052,78,72,79.63658537,3080,6.071
Malta,2009,100,106.84,1288.990625,6.89,5.3,4434.186633,2.020854777,21083.27715,92.36309052,82,73,80.24146341,2890,5.999
Malta,2010,100,107.93,1295.3375,6.85,3.9,4767.097378,3.165694218,21799.17426,92.36309052,73,76,81.39756098,2990,5.928
Malta,2011,100,104.52,1300.8375,6.38,4.8,4867.0568,1.123902047,23155.55479,93.30735779,84,96,80.74634146,2980,5.859
Malta,2012,100,99.99,1312.5875,6.2,2.8,5002.047483,2.146095494,22527.63676,93.30735779,93,99,80.74634146,3160,5.789
Malta,2013,100,101.57,1331.146875,6.11,4.7,4915.873765,2.276171591,24771.07658,93.30735779,99,99,81.74634146,2830,5.721
Malta,2014,100,104.1,1357.99375,5.73,2.3,4924.544019,2.342729375,26754.26845,93.30735779,98,99,82.04634146,2840,5.653
Mauritius,2000,99,102.2,584.6665025,9.24,16.1,1363.24611,3.409929294,3929.075495,84.30309296,84,88,71.66341463,4300,57.33
Mauritius,2001,99.24628448,116.32,589.3039409,9.14,14,1453.664547,6.232012527,3856.625227,84.30309296,90,92,71.76585366,4400,57.441
Mauritius,2002,99.4,102.79,593.4093596,8.21,18.9,1473.492493,6.219284202,4018.948897,84.30309296,84,88,71.96585366,4420,57.553
Mauritius,2003,99.21391296,108.64,597.7192118,8.3,15.4,1561.765991,5.623192609,4793.718179,84.30309296,91,99,72.11707317,4610,57.665
Mauritius,2004,99.18235779,112.23,601.4793103,8.34,15.4,1614.246648,6.845449747,5388.065784,84.30309296,98,98,72.26585366,4640,57.777
Mauritius,2005,99.13913727,105.94,605.0512315,9.52,11.6,1683.690833,3.948099657,5282.906022,84.30309296,98,97,72.43219512,4830,57.888
Mauritius,2006,99.08678436,104.88,607.879803,9.04,12.5,1743.117482,11.0431198,5695.969327,84.30309296,99,97,72.43219512,5260,58
Mauritius,2007,99.0313797,99.25,610.6551724,8.48,12.7,1816.671103,8.308315297,6574.654338,84.30309296,98,97,72.57073171,5400,58.111
Mauritius,2008,98.97916412,103.26,612.8674877,7.17,15.3,1881.649775,5.686692794,8030.063005,84.30309296,98,99,72.57073171,5510,58.223
Mauritius,2009,98.93636322,107.96,614.4970443,7.26,12.1,1907.12257,-0.654200833,7318.12641,84.30309296,99,99,72.88243902,5500,58.334
Mauritius,2010,99.58998108,106.26,615.9605911,7.65,13.3,1995.361484,1.126418905,8000.376432,84.30309296,99,99,72.96731707,5780,58.445
Mauritius,2011,99.6,104.66,616.9477833,7.45,15,2025.704166,3.161463791,9197.042991,89.24983978,99,98,73.26682927,5830,58.556
Mauritius,2012,99.49635315,102.06,618.6610837,7.47,14,2075.035712,2.465523579,9291.236379,91.76600647,99,98,73.86341463,5990,58.668
Mauritius,2013,99.41928864,100.39,620.0261084,7.32,12.2,2148.328411,2.750881118,9637.015729,91.49002838,99,98,74.01707317,6120,58.778
Mauritius,2014,99.37555695,102.57,621.1497537,7.47,13.1,2182.509156,1.480635494,10153.93269,92.47476196,98,97,74.19439024,6330,58.889
Mexico,2000,98.007132,71.89,50.8757144,2.65,14.2,1800.467938,11.15220612,7157.8145,90.53562164,96,97,74.34,531670,25.278
Mexico,2001,97.14319611,76.11,51.59502662,2.63,14,1834.151441,6.041490115,7544.568723,90.53562164,95,97,74.658,529010,24.955
Mexico,2002,97.897085,76.08,52.30832274,3,14.4,1843.963566,5.503365872,7593.137345,90.27465057,96,97,74.922,534200,24.635
Mexico,2003,97.50493622,78.56,53.0265799,3.46,15,2001.018228,4.039455569,7075.369643,90.27465057,96,98,75.118,556090,24.318
Mexico,2004,98.597701,80.56,53.76420896,3.94,15,1927.073886,7.961710977,7484.486399,90.95374298,96,98,75.243,563270,24.003
Mexico,2005,98.932728,80.01,54.5308259,3.56,15.6,1996.392649,5.873921411,8277.671564,91.63027191,96,98,75.3,586270,23.692
Mexico,2006,99.11416,83.83,55.33072095,3.57,15.6,2020.952833,6.389222408,9068.294218,91.73451996,96,98,75.296,609010,23.384
Mexico,2007,98.11062622,85.92,56.15911057,3.63,14.1,2047.531099,5.789061291,9642.680517,92.79517365,96,98,75.255,630890,23.08
Mexico,2008,98.914037,88.21,57.00520692,3.87,15.4,2046.69443,6.172512071,10016.57121,92.92559814,96,96,75.194,660920,22.778
Mexico,2009,98.409729,86.15,57.85328121,5.36,15.8,1995.298295,3.947662895,8002.972178,93.44187927,96,95,75.128,645320,22.48
Mexico,2010,99.236696,88.57,58.6913043,5.3,14.5,2018.827437,4.545151338,9271.398396,93.06893921,95,95,75.065,650160,22.185
Mexico,2011,99.06409454,87.08,59.51566038,5.17,14.4,2216.906197,5.842873195,10203.4213,93.51998138,98,97,75.011,664660,21.889
Mexico,2012,99.111637,91.88,60.32776357,4.89,14.6,2253.514406,4.065926968,10241.72783,94.22840118,99,99,74.966,659240,21.595
Mexico,2013,99.23202515,94.41,61.12665346,4.91,13.3,2144.08898,1.529730821,10725.18359,93.96285248,89,83,74.93,652690,21.301
Mexico,2014,99.172928,97.26,61.91267111,4.81,13.3,2157.323788,4.439719163,10928.91601,94.55587769,97,87,74.908,645940,21.007
Middle East & North Africa,2000,91.0741455,0.927353793,28.08834482,11.96440069,20.11493147,1750.977457,10.94798496,3069.476384,69.10521698,90.71088498,91.18254164,69.88725675,1810390,41.40432609
Middle East & North Africa,2001,91.34997609,0.796149929,28.62017112,11.99043611,20.75972762,1829.12617,0.715797567,2982.822447,70.23477173,90.04752613,91.23207258,70.1860594,1891760,41.02828943
Middle East & North Africa,2002,91.38023465,0.992908695,29.16042971,12.16596752,21.62853167,1911.358991,3.592594552,2901.429375,70.68380737,89.00963079,89.75314318,70.47001714,1969060,40.65704606
Middle East & North Africa,2003,92.39837783,0.89383869,29.71732815,11.8794631,23.07034549,2004.648562,4.496528495,3164.794515,73.94261169,88.71982272,89.21802806,70.75154443,2033910,40.28366017
Middle East & North Africa,2004,92.41298773,0.956012578,30.29945297,10.73324602,22.93968582,2068.795212,11.02378422,3664.397745,74.85119629,88.83312889,90.16653408,71.03757081,2142870,39.90181189
Middle East & North Africa,2005,93.19349356,0.921130242,30.91285392,10.949157,23.37616867,2147.572747,14.93017448,4322.523403,74.43711853,88.85088289,89.60845587,71.31003055,2287270,39.47584312
Middle East & North Africa,2006,95.64552167,0.978280921,31.56051685,10.07469579,23.21413552,2264.399969,9.151568553,4955.556263,74.57665253,88.73193862,89.93321176,71.58493995,2409890,39.03326833
Middle East & North Africa,2007,93.79731093,0.8706423,32.23983066,9.55922133,22.21715736,2333.771813,8.349756142,5751.398003,75.07904053,89.07311165,89.86127528,71.84130341,2519390,38.60481535
Middle East & North Africa,2008,94.80680039,0.9093588,32.94298558,9.197684056,22.43687566,2415.221784,17.68979654,7037.506651,75.76853943,89.08937145,91.03093673,72.09133372,2644660,38.18382624
Middle East & North Africa,2009,94.89100272,0.871463573,33.66854455,9.354669317,22.04570363,2469.342226,-8.70527002,6152.525836,75.66799164,90.83428894,92.18661827,72.32599404,2746250,37.76199263
Middle East & North Africa,2010,95.7794586,0.770638033,34.38437612,9.498380282,22.11039141,2659.041195,11.10335058,7028.874229,76.48091888,91.065611,91.83568526,72.53918362,2846690,37.343378
Middle East & North Africa,2011,95.82597428,0.798227923,35.09934587,10.00146548,20.9350055,2693.049363,13.16538942,8159.105903,77.26802063,91.43471487,91.29789912,72.73749241,2884970,36.99801654
Middle East & North Africa,2012,95.40188482,0.877356925,35.81440645,10.19035732,19.75955289,2750.695936,4.606815226,8719.035009,79.89382172,88.59683126,88.01084046,72.93166117,3008480,36.65975119
