Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Montenegro,,,,,,6314.905228,6451.770253,6564.643799,6287.187849,5010.561319,5419.51607,5741.203943,5415.717989,4574.964545,4612.34139
Mongolia,1053.633974,1071.254103,1096.894683,1139.436115,1196.125291,1251.96473,1298.628214,1332.783822,1423.686851,1377.817438,1488.656577,1495.836096,1588.134378,1893.96634,2006.386834
Northern Mariana Islands,,,,,,,,,,,,,,,
Mozambique,125.6215798,277.3588066,265.772806,374.4743508,448.9077624,451.0116582,459.0109311,459.8280494,443.4250188,443.7704802,453.3059783,454.3669251,459.9666335,451.0430679,478.920644
Mauritania,,,,,,,,,,,,,,,
Mauritius,1363.24611,1453.664547,1473.492493,1561.765991,1614.246648,1683.690833,1743.117482,1816.671103,1881.649775,1907.12257,1995.361484,2025.704166,2075.035712,2148.328411,2182.509156
Malawi,,,,,,,,,,,,,,,
Malaysia,2747.059918,2758.348424,2820.55094,2914.673538,2984.361616,2873.734241,3065.572896,3272.896663,3286.091575,3942.089425,4145.521977,4102.619661,4338.557177,4520.355223,4651.951414
North America,14001.20834,13419.03199,13656.44242,13691.15509,13769.83134,14023.67911,13871.14348,13955.28481,13930.9151,13164.35199,13580.59419,13483.99377,13200.44502,13278.45725,13253.82147
Namibia,1052.05499,1090.111298,1127.1826,1169.700811,1453.554657,1521.423751,1606.539381,1606.266783,1638.949545,1583.343705,1586.217605,1610.795763,1660.760979,1692.406468,1652.571933
New Caledonia,,,,,,,,,,,,,,,
Niger,32.74041414,30.80493464,30.43481257,29.80712419,33.52147515,36.69866448,34.85584563,39.08642895,39.21076725,42.60521484,44.21761993,47.3859713,49.33912268,48.25908721,51.19494192
Nigeria,74.49061979,75.56977626,104.6610449,101.9252114,123.6324865,129.3270312,111.7524163,138.9094166,127.2446137,120.6350712,136.4262652,150.1980159,156.7971517,142.729212,144.5254385
Nicaragua,344.8201037,343.6100865,352.3444799,367.3389562,392.5493902,412.4153381,424.7557518,458.4919033,471.8182967,477.4139515,506.519681,528.3722695,569.3243494,586.5603776,568.3137183
Netherlands,6507.105925,6599.26537,6641.740762,6695.715124,6882.970221,6912.372085,7025.834479,7157.378577,7173.046299,6856.281897,7006.273821,7060.053768,6876.589753,6833.911435,6712.774758
Norway,24993.7263,25590.68943,24620.33613,23201.39413,24214.10698,25083.21453,24099.93226,24855.00046,24866.13431,23859.70958,24890.92401,23510.38383,24070.98592,23806.88488,22999.9346
Nepal,58.81100112,64.48403143,67.54126539,70.53181547,74.43152432,77.06500418,83.82346403,87.63356253,83.47526816,96.93667101,102.5424342,115.8231766,120.9003911,136.6433114,146.4730037
Nauru,,,,,,,,,,,,,,,
New Zealand,9384.348187,9417.343126,9526.655692,9407.032181,9666.299694,9673.673771,9700.090809,9640.607983,9556.317198,9403.848836,9601.903142,9458.485401,9360.949162,9089.619774,9012.731097
OECD members,7717.812255,7624.10021,7739.760393,7799.706512,7903.519124,8034.546219,8038.321828,8117.580987,8075.116226,7706.752262,8014.453356,7929.824913,7859.297085,7836.323632,7749.503712
